,date,float_id,latitude,longitude
261,2017-10-18 23:07:47,2903125,9.529,71.02
262,2017-10-18 23:07:47,2903125,9.529,71.02
263,2017-10-18 23:07:47,2903125,9.529,71.02
264,2017-10-18 23:07:47,2903125,9.529,71.02
265,2017-10-18 23:07:47,2903125,9.529,71.02
266,2017-10-18 23:07:47,2903125,9.529,71.02
267,2017-10-18 23:07:47,2903125,9.529,71.02
268,2017-10-22 15:16:47,2903125,9.423,71.048
269,2017-10-22 15:16:47,2903125,9.423,71.048
270,2017-10-22 15:16:47,2903125,9.423,71.048
271,2017-10-22 15:16:47,2903125,9.423,71.048
272,2017-10-22 15:16:47,2903125,9.423,71.048
273,2017-10-22 15:16:47,2903125,9.423,71.048
274,2017-10-22 15:16:47,2903125,9.423,71.048
275,2017-10-22 15:16:47,2903125,9.423,71.048
276,2017-10-22 15:16:47,2903125,9.423,71.048
277,2017-10-22 15:16:47,2903125,9.423,71.048
278,2017-10-22 15:16:47,2903125,9.423,71.048
279,2017-10-22 15:16:47,2903125,9.423,71.048
280,2017-10-22 15:16:47,2903125,9.423,71.048
281,2017-10-22 15:16:47,2903125,9.423,71.048
282,2017-10-22 15:16:47,2903125,9.423,71.048
283,2017-10-22 15:16:47,2903125,9.423,71.048
284,2017-10-22 15:16:47,2903125,9.423,71.048
285,2017-10-22 15:16:47,2903125,9.423,71.048
286,2017-10-22 15:16:47,2903125,9.423,71.048
287,2017-10-22 15:16:47,2903125,9.423,71.048
288,2017-10-22 15:16:47,2903125,9.423,71.048
289,2017-10-22 15:16:47,2903125,9.423,71.048
290,2017-10-22 15:16:47,2903125,9.423,71.048
291,2017-10-22 15:16:47,2903125,9.423,71.048
292,2017-10-22 15:16:47,2903125,9.423,71.048
293,2017-10-22 15:16:47,2903125,9.423,71.048
294,2017-10-22 15:16:47,2903125,9.423,71.048
295,2017-10-22 15:16:47,2903125,9.423,71.048
296,2017-10-22 15:16:47,2903125,9.423,71.048
297,2017-10-22 15:16:47,2903125,9.423,71.048
298,2017-10-22 15:16:47,2903125,9.423,71.048
299,2017-10-22 15:16:47,2903125,9.423,71.048
300,2017-10-22 15:16:47,2903125,9.423,71.048
301,2017-10-22 15:16:47,2903125,9.423,71.048
302,2017-10-22 15:16:47,2903125,9.423,71.048
303,2017-10-22 15:16:47,2903125,9.423,71.048
304,2017-10-22 15:16:47,2903125,9.423,71.048
305,2017-10-22 15:16:47,2903125,9.423,71.048
306,2017-10-22 15:16:47,2903125,9.423,71.048
307,2017-10-22 15:16:47,2903125,9.423,71.048
308,2017-10-22 15:16:47,2903125,9.423,71.048
309,2017-10-22 15:16:47,2903125,9.423,71.048
310,2017-10-22 15:16:47,2903125,9.423,71.048
311,2017-10-22 15:16:47,2903125,9.423,71.048
312,2017-10-22 15:16:47,2903125,9.423,71.048
313,2017-10-22 15:16:47,2903125,9.423,71.048
314,2017-10-22 15:16:47,2903125,9.423,71.048
315,2017-10-22 15:16:47,2903125,9.423,71.048
316,2017-10-22 15:16:47,2903125,9.423,71.048
317,2017-10-22 15:16:47,2903125,9.423,71.048
318,2017-10-23 06:20:09,2901307,10.967,72.607
319,2017-10-23 06:20:09,2901307,10.967,72.607
320,2017-10-23 06:20:09,2901307,10.967,72.607
321,2017-10-23 06:20:09,2901307,10.967,72.607
322,2017-10-23 06:20:09,2901307,10.967,72.607
323,2017-10-23 06:20:09,2901307,10.967,72.607
324,2017-10-26 07:27:14,2903125,9.33,71.045
325,2017-10-26 07:27:14,2903125,9.33,71.045
326,2017-10-26 07:27:14,2903125,9.33,71.045
327,2017-10-26 07:27:14,2903125,9.33,71.045
328,2017-10-26 07:27:14,2903125,9.33,71.045
329,2017-10-26 07:27:14,2903125,9.33,71.045
330,2017-10-26 07:27:14,2903125,9.33,71.045
331,2017-10-26 07:27:14,2903125,9.33,71.045
332,2017-10-26 07:27:14,2903125,9.33,71.045
333,2017-10-26 07:27:14,2903125,9.33,71.045
334,2017-10-26 07:27:14,2903125,9.33,71.045
335,2017-10-26 07:27:14,2903125,9.33,71.045
336,2017-10-26 07:27:14,2903125,9.33,71.045
337,2017-10-26 07:27:14,2903125,9.33,71.045
338,2017-10-26 07:27:14,2903125,9.33,71.045
339,2017-10-26 07:27:14,2903125,9.33,71.045
340,2017-10-26 07:27:14,2903125,9.33,71.045
341,2017-10-26 07:27:14,2903125,9.33,71.045
342,2017-10-26 07:27:14,2903125,9.33,71.045
343,2017-10-26 07:27:14,2903125,9.33,71.045
344,2017-10-26 07:27:14,2903125,9.33,71.045
345,2017-10-26 07:27:14,2903125,9.33,71.045
346,2017-10-26 07:27:14,2903125,9.33,71.045
347,2017-10-26 07:27:14,2903125,9.33,71.045
348,2017-10-26 07:27:14,2903125,9.33,71.045
349,2017-10-26 07:27:14,2903125,9.33,71.045
350,2017-10-26 07:27:14,2903125,9.33,71.045
351,2017-10-26 07:27:14,2903125,9.33,71.045
352,2017-10-26 07:27:14,2903125,9.33,71.045
353,2017-10-26 07:27:14,2903125,9.33,71.045
354,2017-10-26 07:27:14,2903125,9.33,71.045
355,2017-10-26 07:27:14,2903125,9.33,71.045
356,2017-10-26 07:27:14,2903125,9.33,71.045
357,2017-10-26 07:27:14,2903125,9.33,71.045
358,2017-10-26 07:27:14,2903125,9.33,71.045
359,2017-10-26 07:27:14,2903125,9.33,71.045
360,2017-10-26 07:27:14,2903125,9.33,71.045
361,2017-10-26 07:27:14,2903125,9.33,71.045
362,2017-10-26 07:27:14,2903125,9.33,71.045
363,2017-10-26 07:27:14,2903125,9.33,71.045
364,2017-10-26 07:27:14,2903125,9.33,71.045
365,2017-10-26 07:27:14,2903125,9.33,71.045
366,2017-10-26 07:27:14,2903125,9.33,71.045
367,2017-10-26 07:27:14,2903125,9.33,71.045
368,2017-10-26 07:27:14,2903125,9.33,71.045
369,2017-10-26 07:27:14,2903125,9.33,71.045
370,2017-10-26 07:27:14,2903125,9.33,71.045
371,2017-10-26 07:27:14,2903125,9.33,71.045
372,2017-10-26 07:27:14,2903125,9.33,71.045
373,2017-10-26 07:27:14,2903125,9.33,71.045
374,2017-10-29 23:29:37,2903125,9.257,71.018
375,2017-10-29 23:29:37,2903125,9.257,71.018
376,2017-10-29 23:29:37,2903125,9.257,71.018
377,2017-10-29 23:29:37,2903125,9.257,71.018
378,2017-10-29 23:29:37,2903125,9.257,71.018
379,2017-10-29 23:29:37,2903125,9.257,71.018
380,2017-10-29 23:29:37,2903125,9.257,71.018
381,2017-10-29 23:29:37,2903125,9.257,71.018
382,2017-10-29 23:29:37,2903125,9.257,71.018
383,2017-10-29 23:29:37,2903125,9.257,71.018
384,2017-10-29 23:29:37,2903125,9.257,71.018
385,2017-10-29 23:29:37,2903125,9.257,71.018
386,2017-10-29 23:29:37,2903125,9.257,71.018
387,2017-10-29 23:29:37,2903125,9.257,71.018
388,2017-10-29 23:29:37,2903125,9.257,71.018
389,2017-10-29 23:29:37,2903125,9.257,71.018
390,2017-10-29 23:29:37,2903125,9.257,71.018
391,2017-10-29 23:29:37,2903125,9.257,71.018
392,2017-10-29 23:29:37,2903125,9.257,71.018
393,2017-10-29 23:29:37,2903125,9.257,71.018
394,2017-10-29 23:29:37,2903125,9.257,71.018
395,2017-10-29 23:29:37,2903125,9.257,71.018
396,2017-10-29 23:29:37,2903125,9.257,71.018
397,2017-10-29 23:29:37,2903125,9.257,71.018
398,2017-10-29 23:29:37,2903125,9.257,71.018
399,2017-10-29 23:29:37,2903125,9.257,71.018
400,2017-10-29 23:29:37,2903125,9.257,71.018
401,2017-10-29 23:29:37,2903125,9.257,71.018
402,2017-10-29 23:29:37,2903125,9.257,71.018
403,2017-10-29 23:29:37,2903125,9.257,71.018
404,2017-10-29 23:29:37,2903125,9.257,71.018
405,2017-10-29 23:29:37,2903125,9.257,71.018
406,2017-10-29 23:29:37,2903125,9.257,71.018
407,2017-10-29 23:29:37,2903125,9.257,71.018
408,2017-10-29 23:29:37,2903125,9.257,71.018
409,2017-10-29 23:29:37,2903125,9.257,71.018
410,2017-10-29 23:29:37,2903125,9.257,71.018
411,2017-10-29 23:29:37,2903125,9.257,71.018
412,2017-10-29 23:29:37,2903125,9.257,71.018
413,2017-10-29 23:29:37,2903125,9.257,71.018
414,2017-10-29 23:29:37,2903125,9.257,71.018
415,2017-10-29 23:29:37,2903125,9.257,71.018
416,2017-10-29 23:29:37,2903125,9.257,71.018
417,2017-10-29 23:29:37,2903125,9.257,71.018
418,2017-10-29 23:29:37,2903125,9.257,71.018
419,2017-10-29 23:29:37,2903125,9.257,71.018
420,2017-10-29 23:29:37,2903125,9.257,71.018
421,2017-10-29 23:29:37,2903125,9.257,71.018
422,2017-10-29 23:29:37,2903125,9.257,71.018
423,2017-10-29 23:29:37,2903125,9.257,71.018
424,2017-11-02 06:14:38,2901307,10.985,72.582
425,2017-11-02 06:14:38,2901307,10.985,72.582
426,2017-11-02 15:49:46,2903125,9.215,71.023
427,2017-11-02 15:49:46,2903125,9.215,71.023
428,2017-11-02 15:49:46,2903125,9.215,71.023
429,2017-11-02 15:49:46,2903125,9.215,71.023
430,2017-11-02 15:49:46,2903125,9.215,71.023
431,2017-11-02 15:49:46,2903125,9.215,71.023
432,2017-11-02 15:49:46,2903125,9.215,71.023
433,2017-11-02 15:49:46,2903125,9.215,71.023
434,2017-11-02 15:49:46,2903125,9.215,71.023
435,2017-11-02 15:49:46,2903125,9.215,71.023
436,2017-11-02 15:49:46,2903125,9.215,71.023
437,2017-11-02 15:49:46,2903125,9.215,71.023
438,2017-11-02 15:49:46,2903125,9.215,71.023
439,2017-11-02 15:49:46,2903125,9.215,71.023
440,2017-11-02 15:49:46,2903125,9.215,71.023
441,2017-11-02 15:49:46,2903125,9.215,71.023
442,2017-11-02 15:49:46,2903125,9.215,71.023
443,2017-11-02 15:49:46,2903125,9.215,71.023
444,2017-11-02 15:49:46,2903125,9.215,71.023
445,2017-11-02 15:49:46,2903125,9.215,71.023
446,2017-11-02 15:49:46,2903125,9.215,71.023
447,2017-11-02 15:49:46,2903125,9.215,71.023
448,2017-11-02 15:49:46,2903125,9.215,71.023
449,2017-11-02 15:49:46,2903125,9.215,71.023
450,2017-11-02 15:49:46,2903125,9.215,71.023
451,2017-11-02 15:49:46,2903125,9.215,71.023
452,2017-11-02 15:49:46,2903125,9.215,71.023
453,2017-11-02 15:49:46,2903125,9.215,71.023
454,2017-11-02 15:49:46,2903125,9.215,71.023
455,2017-11-02 15:49:46,2903125,9.215,71.023
456,2017-11-02 15:49:46,2903125,9.215,71.023
457,2017-11-02 15:49:46,2903125,9.215,71.023
458,2017-11-02 15:49:46,2903125,9.215,71.023
459,2017-11-02 15:49:46,2903125,9.215,71.023
460,2017-11-02 15:49:46,2903125,9.215,71.023
461,2017-11-02 15:49:46,2903125,9.215,71.023
462,2017-11-02 15:49:46,2903125,9.215,71.023
463,2017-11-02 15:49:46,2903125,9.215,71.023
464,2017-11-02 15:49:46,2903125,9.215,71.023
465,2017-11-02 15:49:46,2903125,9.215,71.023
466,2017-11-02 15:49:46,2903125,9.215,71.023
467,2017-11-02 15:49:46,2903125,9.215,71.023
468,2017-11-06 08:03:22,2903125,9.201,71.045
469,2017-11-06 08:03:22,2903125,9.201,71.045
470,2017-11-06 08:03:22,2903125,9.201,71.045
471,2017-11-06 08:03:22,2903125,9.201,71.045
472,2017-11-06 08:03:22,2903125,9.201,71.045
473,2017-11-06 08:03:22,2903125,9.201,71.045
474,2017-11-06 08:03:22,2903125,9.201,71.045
475,2017-11-06 08:03:22,2903125,9.201,71.045
476,2017-11-06 08:03:22,2903125,9.201,71.045
477,2017-11-06 08:03:22,2903125,9.201,71.045
478,2017-11-06 08:03:22,2903125,9.201,71.045
479,2017-11-06 08:03:22,2903125,9.201,71.045
480,2017-11-06 08:03:22,2903125,9.201,71.045
481,2017-11-06 08:03:22,2903125,9.201,71.045
482,2017-11-06 08:03:22,2903125,9.201,71.045
483,2017-11-06 08:03:22,2903125,9.201,71.045
484,2017-11-06 08:03:22,2903125,9.201,71.045
485,2017-11-06 08:03:22,2903125,9.201,71.045
486,2017-11-06 08:03:22,2903125,9.201,71.045
487,2017-11-06 08:03:22,2903125,9.201,71.045
488,2017-11-06 08:03:22,2903125,9.201,71.045
489,2017-11-06 08:03:22,2903125,9.201,71.045
490,2017-11-06 08:03:22,2903125,9.201,71.045
491,2017-11-06 08:03:22,2903125,9.201,71.045
492,2017-11-06 08:03:22,2903125,9.201,71.045
493,2017-11-06 08:03:22,2903125,9.201,71.045
494,2017-11-06 08:03:22,2903125,9.201,71.045
495,2017-11-06 08:03:22,2903125,9.201,71.045
496,2017-11-06 08:03:22,2903125,9.201,71.045
497,2017-11-06 08:03:22,2903125,9.201,71.045
498,2017-11-06 08:03:22,2903125,9.201,71.045
499,2017-11-06 08:03:22,2903125,9.201,71.045
500,2017-11-06 08:03:22,2903125,9.201,71.045
501,2017-11-06 08:03:22,2903125,9.201,71.045
502,2017-11-06 08:03:22,2903125,9.201,71.045
503,2017-11-06 08:03:22,2903125,9.201,71.045
504,2017-11-06 08:03:22,2903125,9.201,71.045
505,2017-11-06 08:03:22,2903125,9.201,71.045
506,2017-11-06 08:03:22,2903125,9.201,71.045
507,2017-11-06 08:03:22,2903125,9.201,71.045
508,2017-11-06 08:03:22,2903125,9.201,71.045
509,2017-11-06 08:03:22,2903125,9.201,71.045
510,2017-11-06 08:03:22,2903125,9.201,71.045
511,2017-11-06 08:03:22,2903125,9.201,71.045
512,2017-11-06 08:03:22,2903125,9.201,71.045
513,2017-11-06 08:03:22,2903125,9.201,71.045
514,2017-11-06 08:03:22,2903125,9.201,71.045
515,2017-11-06 08:03:22,2903125,9.201,71.045
516,2017-11-06 08:03:22,2903125,9.201,71.045
517,2017-11-06 08:03:22,2903125,9.201,71.045
